shot_id,combined_shot_type,period,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away,time_sec_remaining
22032,Jump Shot,4,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 PHI,0,164
22033,Layup,4,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 PHI,0,135
22034,Jump Shot,4,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 PHI,0,23
22035,Jump Shot,1,19,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 WAS,0,457
22036,Jump Shot,1,24,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 WAS,0,405
22037,Jump Shot,1,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 WAS,0,276
22038,Jump Shot,2,23,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 WAS,0,688
22039,Jump Shot,2,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 WAS,0,666
22040,Jump Shot,2,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 WAS,0,614
22041,Jump Shot,2,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 WAS,0,542
22042,Jump Shot,2,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 WAS,0,497
22043,Jump Shot,2,17,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 WAS,0,460
22044,Jump Shot,2,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 WAS,0,154
22046,Jump Shot,3,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 WAS,0,612
22047,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 WAS,0,281
22048,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 WAS,0,701
22050,Jump Shot,4,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 WAS,0,550
22051,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 WAS,0,456
22052,Jump Shot,4,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 WAS,0,356
22053,Jump Shot,4,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 WAS,0,290
22054,Jump Shot,4,13,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 WAS,0,232
22055,Jump Shot,4,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 WAS,0,212
22056,Jump Shot,4,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 WAS,0,107
22057,Jump Shot,4,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 WAS,0,58
22058,Jump Shot,4,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 WAS,0,30
22059,Jump Shot,1,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 ATL,0,685
22060,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 ATL,0,626
22061,Jump Shot,1,10,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2015-16 ATL,0,524
22062,Jump Shot,1,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 ATL,0,302
22063,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 ATL,0,479
22065,Jump Shot,2,27,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 ATL,0,328
22066,Jump Shot,3,17,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 ATL,0,374
22067,Jump Shot,3,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 ATL,0,293
22068,Jump Shot,3,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 ATL,0,283
22070,Jump Shot,3,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 ATL,0,223
22071,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 ATL,0,593
22072,Jump Shot,4,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 ATL,0,375
22073,Jump Shot,4,16,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 ATL,0,286
22075,Jump Shot,4,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 ATL,0,250
22076,Jump Shot,4,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 ATL,0,137
22077,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 ATL,0,113
22078,Jump Shot,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 DET,0,686
22079,Jump Shot,1,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 DET,0,608
22080,Jump Shot,1,22,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 DET,0,550
22081,Jump Shot,1,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 DET,0,385
22083,Jump Shot,2,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 DET,0,452
22085,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DET,0,606
22086,Jump Shot,3,19,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 DET,0,515
22087,Jump Shot,3,24,1.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 DET,0,456
22088,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 DET,0,414
22089,Jump Shot,3,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DET,0,375
22091,Jump Shot,3,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 DET,0,211
22092,Jump Shot,3,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 DET,0,125
22093,Jump Shot,1,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 TOR,0,558
22094,Jump Shot,1,11,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 TOR,0,425
22095,Jump Shot,1,16,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 TOR,0,315
22097,Jump Shot,2,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 TOR,0,495
22098,Layup,2,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 TOR,0,101
22099,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 TOR,0,682
22101,Jump Shot,3,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 TOR,0,509
22102,Jump Shot,3,21,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 TOR,0,472
22103,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 TOR,0,458
22104,Jump Shot,4,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 TOR,0,376
22106,Jump Shot,4,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 TOR,0,296
22107,Jump Shot,4,28,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 TOR,0,223
22108,Jump Shot,4,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 TOR,0,192
22109,Jump Shot,1,18,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 MIN,0,605
22110,Jump Shot,1,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIN,0,472
22111,Jump Shot,1,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 MIN,0,388
22112,Jump Shot,1,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIN,0,231
22113,Jump Shot,2,16,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 MIN,0,571
22114,Jump Shot,2,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIN,0,544
22115,Jump Shot,2,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 MIN,0,501
22116,Jump Shot,2,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 MIN,0,255
22117,Jump Shot,2,17,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 MIN,0,163
22118,Jump Shot,3,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 MIN,0,702
22120,Jump Shot,3,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIN,0,389
22121,Jump Shot,3,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 MIN,0,244
22122,Jump Shot,1,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,570
22123,Jump Shot,1,23,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 SAS,0,383
22124,Jump Shot,1,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,352
22125,Jump Shot,1,17,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 SAS,0,215
22126,Jump Shot,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAS,0,180
22127,Jump Shot,2,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 SAS,0,504
22128,Jump Shot,2,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 SAS,0,262
22129,Jump Shot,3,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 SAS,0,696
22131,Jump Shot,4,21,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 SAS,0,585
22132,Jump Shot,4,16,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 SAS,0,517
22133,Jump Shot,4,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 SAS,0,365
22134,Jump Shot,1,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,0,304
22135,Jump Shot,1,24,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 HOU,0,245
22136,Jump Shot,1,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,0,231
22137,Jump Shot,2,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 HOU,0,368
22138,Jump Shot,2,23,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 HOU,0,360
22139,Jump Shot,2,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 HOU,0,345
22140,Jump Shot,2,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 HOU,0,290
22141,Jump Shot,2,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 HOU,0,162
22142,Jump Shot,3,9,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,0,579
22143,Jump Shot,3,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,0,381
22144,Jump Shot,3,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 HOU,0,340
22145,Jump Shot,3,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,0,272
22146,Jump Shot,3,14,1.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,0,234
22147,Jump Shot,3,23,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 HOU,0,84
22148,Jump Shot,3,22,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 HOU,0,61
22149,Jump Shot,3,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 HOU,0,6
22150,Jump Shot,1,23,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIL,1,601
22151,Jump Shot,1,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIL,1,516
22153,Jump Shot,1,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIL,1,225
22154,Jump Shot,1,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIL,1,129
22156,Jump Shot,2,21,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 MIL,1,122
22157,Jump Shot,2,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MIL,1,111
22158,Jump Shot,2,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 MIL,1,0
22159,Jump Shot,3,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MIL,1,670
22160,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 MIL,1,569
22161,Jump Shot,3,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 MIL,1,527
22162,Jump Shot,3,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MIL,1,340
22163,Jump Shot,3,24,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 MIL,1,239
22165,Jump Shot,1,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 HOU,1,270
22166,Jump Shot,2,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,1,664
22167,Jump Shot,2,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,1,610
22168,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 HOU,1,533
22169,Jump Shot,2,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 HOU,1,490
22170,Jump Shot,2,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,1,401
22171,Jump Shot,2,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,1,212
22172,Jump Shot,2,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 HOU,1,131
22174,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 HOU,1,649
22175,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 HOU,1,565
22176,Jump Shot,3,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 HOU,1,529
22177,Jump Shot,3,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 HOU,1,340
22178,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 HOU,1,311
22179,Jump Shot,4,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 HOU,1,305
22180,Jump Shot,4,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 HOU,1,269
22181,Jump Shot,1,13,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 DEN,0,644
22182,Jump Shot,1,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DEN,0,393
22183,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 DEN,0,326
22184,Jump Shot,1,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 DEN,0,309
22185,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DEN,0,256
22186,Jump Shot,1,9,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 DEN,0,185
22187,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 DEN,0,162
22188,Jump Shot,1,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 DEN,0,125
22189,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 DEN,0,72
22190,Jump Shot,1,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DEN,0,8
22191,Jump Shot,3,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DEN,0,654
22192,Jump Shot,3,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 DEN,0,306
22193,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 DEN,0,266
22195,Jump Shot,4,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 DEN,0,413
22196,Jump Shot,4,18,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 DEN,0,373
22197,Jump Shot,4,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 DEN,0,327
22198,Jump Shot,4,22,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 DEN,0,265
22199,Jump Shot,4,17,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 DEN,0,196
22200,Jump Shot,4,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 DEN,0,138
22201,Jump Shot,4,31,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 DEN,0,51
22202,Jump Shot,4,15,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2015-16 DEN,0,32
22203,Jump Shot,1,27,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 OKC,1,613
22204,Jump Shot,1,13,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 OKC,1,514
22205,Jump Shot,1,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2015-16 OKC,1,457
22206,Jump Shot,1,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 OKC,1,348
22207,Jump Shot,1,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 OKC,1,340
22208,Jump Shot,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 OKC,1,307
22210,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,164
22211,Jump Shot,2,15,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 OKC,1,548
22212,Jump Shot,2,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 OKC,1,476
22213,Layup,2,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,456
22214,Jump Shot,2,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 OKC,1,340
22215,Jump Shot,2,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 OKC,1,245
22216,Jump Shot,2,12,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2015-16 OKC,1,202
22218,Jump Shot,3,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 OKC,1,677
22219,Jump Shot,3,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,548
22221,Layup,3,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 OKC,1,381
22223,Jump Shot,3,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2015-16 OKC,1,347
22224,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 OKC,1,298
22225,Jump Shot,1,14,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2015-16 LAC,1,699
22226,Jump Shot,1,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 LAC,1,429
22227,Jump Shot,1,24,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 LAC,1,247
22228,Jump Shot,2,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 LAC,1,414
22229,Jump Shot,2,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 LAC,1,283
22230,Jump Shot,2,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 LAC,1,254
22231,Jump Shot,2,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 LAC,1,225
22232,Jump Shot,2,8,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2015-16 LAC,1,36
22233,Jump Shot,3,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 LAC,1,692
22234,Jump Shot,3,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 LAC,1,502
22235,Jump Shot,1,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MEM,0,610
22236,Layup,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 MEM,0,592
22237,Layup,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 MEM,0,436
22238,Jump Shot,1,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 MEM,0,410
22239,Jump Shot,1,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 MEM,0,310
22240,Jump Shot,1,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 MEM,0,157
22241,Jump Shot,1,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 MEM,0,96
22242,Jump Shot,1,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2015-16 MEM,0,64
22243,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 MEM,0,6
22246,Jump Shot,3,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2015-16 MEM,0,396
22247,Jump Shot,3,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 MEM,0,242
22248,Jump Shot,3,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2015-16 MEM,0,227
22249,Jump Shot,3,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 MEM,0,71
22251,Jump Shot,1,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,513
22252,Jump Shot,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,0,426
22253,Jump Shot,1,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,233
22254,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,499
22255,Jump Shot,2,24,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2015-16 CHA,0,326
22257,Layup,2,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 CHA,0,164
22258,Jump Shot,2,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,76
22259,Jump Shot,2,22,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2015-16 CHA,0,28
22260,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,0,657
22262,Jump Shot,3,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,2015-16 CHA,0,336
22263,Layup,4,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 CHA,0,248
22265,Jump Shot,4,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 CHA,0,206
22266,Jump Shot,4,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,0,153
22267,Jump Shot,4,28,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,98
22268,Jump Shot,4,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2015-16 CHA,0,76
22269,Jump Shot,4,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 CHA,0,67
22271,Jump Shot,1,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 BOS,0,600
22272,Layup,1,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 BOS,0,521
22273,Layup,1,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 BOS,0,376
22274,Jump Shot,1,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2015-16 BOS,0,316
22275,Jump Shot,2,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2015-16 BOS,0,488
22276,Jump Shot,2,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 BOS,0,380
22277,Jump Shot,2,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2015-16 BOS,0,362
22278,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2015-16 BOS,0,237
22281,Jump Shot,2,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2015-16 BOS,0,140
